"Movie ID","Byte Length","Stub v/s Not Stub",,,
1056,7489,"Generic",,,
1057,8500,"Generic",,,
1058,5813,"Generic",,,
1059,7662,"Generic",,,
1060,7099,"Generic",,,
1061,8717,"Generic",,,
1062,6394,"Generic",,,
1063,15387,"Generic",,,
1064,23721,"Generic",,,
1065,8860,"Generic",,,
1066,13310,"Generic",,,
1067,11617,"Generic",,,
1068,6024,"Generic",,,
1069,9341,"Generic",,,
1070,12476,"Generic",,,
1071,6756,"Generic",,,
1072,12862,"Generic",,,
1073,13576,"Generic",,,
1074,87699,"Generic",,,
1075,7823,"Generic",,,
1076,19832,"Generic",,,
1077,17292,"Generic",,,
1078,17874,"Generic",,,
1079,13812,"Generic",,,
1080,66196,"Generic",,,
1081,19793,"Generic",,,
1082,11329,"Generic",,,
1083,8834,"Generic",,,
1084,15955,"Generic",,,
1085,22046,"Generic",,,
1086,6657,"Generic",,,
1087,16361,"Generic",,,
1088,11389,"Generic",,,
1089,33976,"Generic",,,
1090,9518,"Generic",,,
1091,17802,"Generic",,,
1092,10782,"Generic",,,
1093,15517,"Generic",,,
1094,19004,"Generic",,,
1095,93871,"Generic",,,
1096,17507,"Generic",,,
1097,44428,"Generic",,,
1098,18500,"Generic",,,
1099,20170,"Generic",,,
1100,28604,"Generic",,,
1101,20696,"Generic",,,
1102,16261,"Generic",,,
1103,42958,"Generic",,,
1104,23492,"Generic",,,
1105,13136,"Generic",,,
1106,9235,"Generic",,,
1107,21135,"Generic",,,
1108,7448,"Generic",,,
1109,30956,"Generic",,,
1110,11051,"Generic",,,
1111,34293,"Generic",,,
1112,81055,"Generic",,,
1113,8836,"Generic",,,
1114,20472,"Generic",,,
1115,25319,"Generic",,,
1116,9067,"Generic",,,
1117,68755,"Generic",,,
1118,20733,"Generic",,,
1119,6509,"Generic",,,
1120,13942,"Generic",,,
1121,10248,"Generic",,,
1122,11014,"Generic",,,
1123,15835,"Generic",,,
1124,44118,"Generic",,,
1125,51038,"Generic",,,
1126,51692,"Generic",,,
1127,23139,"Generic",,,
1128,7718,"Generic",,,
1129,20816,"Generic",,,
1130,7665,"Generic",,,
1131,12205,"Generic",,,
1132,27173,"Generic",,,
1133,8432,"Generic",,,
1134,8704,"Generic",,,
1135,19895,"Generic",,,
1136,8752,"Generic",,,
1137,8263,"Generic",,,
1138,7615,"Generic",,,
1139,11685,"Generic",,,
1140,13546,"Generic",,,
1141,48789,"Generic",,,
1142,13348,"Generic",,,
1143,23868,"Generic",,,
1144,20410,"Generic",,,
1145,9816,"Generic",,,
1146,13477,"Generic",,,
1147,20452,"Generic",,,
1148,8187,"Generic",,,
1149,16674,"Generic",,,
1150,16138,"Generic",,,
1151,55394,"Generic",,,
1152,13658,"Generic",,,
1153,10824,"Generic",,,
1154,10562,"Generic",,,
1155,40477,"Generic",,,
1156,21072,"Generic",,,
1157,13235,"Generic",,,
1158,12608,"Generic",,,
1159,29048,"Generic",,,
1160,49259,"Generic",,,
1161,20515,"Generic",,,
1162,10207,"Generic",,,
1163,16829,"Generic",,,
1164,25109,"Generic",,,
1165,13174,"Generic",,,
1166,16044,"Generic",,,
1167,29045,"Generic",,,
1168,17531,"Generic",,,
1169,25427,"Generic",,,
1170,36823,"Generic",,,
1171,17229,"Generic",,,
1172,27882,"Generic",,,
1173,12957,"Generic",,,
1174,31810,"Generic",,,
1175,19560,"Generic",,,
1176,6918,"Generic",,,
1177,12782,"Generic",,,
1178,14067,"Generic",,,
1179,9533,"Generic",,,
1180,6328,"Generic",,,
1181,16264,"Generic",,,
1182,7651,"Generic",,,
1183,8999,"Generic",,,
1184,12806,"Generic",,,
1185,5269,"Generic",,,
1186,8474,"Generic",,,
1187,6832,"Generic",,,
1188,13712,"Generic",,,
1189,15729,"Generic",,,
1190,11014,"Generic",,,
1191,16631,"Generic",,,
1192,14553,"Generic",,,
1193,10962,"Generic",,,
1194,31236,"Generic",,,
1195,7296,"Generic",,,
1196,24770,"Generic",,,
1197,11743,"Generic",,,
1198,16967,"Generic",,,
1199,8735,"Generic",,,
1200,11794,"Generic",,,
1201,11660,"Generic",,,
1202,9135,"Generic",,,
1203,25224,"Generic",,,
1204,17361,"Generic",,,
1205,11612,"Generic",,,
1206,15216,"Generic",,,
1207,24713,"Generic",,,
1208,9526,"Generic",,,
1209,10882,"Generic",,,
1210,9044,"Generic",,,
1211,16901,"Generic",,,
1212,9866,"Generic",,,
1213,10493,"Generic",,,
1214,13698,"Generic",,,
1215,15308,"Generic",,,
1216,8717,"Generic",,,
1217,8491,"Generic",,,
1218,8427,"Generic",,,
1219,14938,"Generic",,,
1220,11618,"Generic",,,
1221,6591,"Generic",,,
1222,10563,"Generic",,,
1223,16081,"Generic",,,
1224,8107,"Generic",,,
1225,12115,"Generic",,,
1226,15743,"Generic",,,
1227,10262,"Generic",,,
1228,5979,"Generic",,,
1229,15691,"Generic",,,
1230,8977,"Generic",,,
1231,9181,"Generic",,,
1232,9018,"Generic",,,
1233,8023,"Generic",,,
1234,23401,"Generic",,,
1235,6997,"Generic",,,
1236,13195,"Generic",,,
1237,11835,"Generic",,,
1238,8647,"Generic",,,
1239,13738,"Generic",,,
1240,5411,"Generic",,,
1241,12738,"Generic",,,
1242,9743,"Generic",,,
1243,6817,"Generic",,,
1244,11759,"Generic",,,
1245,9954,"Generic",,,
1246,9254,"Generic",,,
1247,13670,"Generic",,,
1248,7875,"Generic",,,
1249,12564,"Generic",,,
1250,9300,"Generic",,,
1251,6721,"Generic",,,
1252,11599,"Generic",,,
1253,5238,"Generic",,,
1254,8450,"Generic",,,
1255,8126,"Generic",,,
1256,6833,"Generic",,,
1257,7392,"Generic",,,
1258,8017,"Generic",,,
1259,18304,"Generic",,,
1260,7817,"Generic",,,
1261,5939,"Generic",,,
1262,7935,"Generic",,,
1263,8876,"Generic",,,
1264,11051,"Generic",,,
1265,7418,"Generic",,,
1266,7386,"Generic",,,
1267,10034,"Generic",,,
1268,7266,"Generic",,,
1269,7477,"Generic",,,
1270,13334,"Generic",,,
1271,7826,"Generic",,,
1272,6171,"Generic",,,
1273,8294,"Generic",,,
1274,6235,"Generic",,,
1275,8963,"Generic",,,
1276,7372,"Generic",,,
1277,10050,"Generic",,,
1278,8527,"Generic",,,
1279,7477,"Generic",,,
1280,7663,"Generic",,,
1281,14389,"Generic",,,
1282,7900,"Generic",,,
1283,6565,"Generic",,,
1284,10290,"Generic",,,
1285,11793,"Generic",,,
1286,6697,"Generic",,,
1287,10262,"Generic",,,
1288,9599,"Generic",,,
1289,12029,"Generic",,,
1290,5690,"Generic",,,
1291,5952,"Generic",,,
1292,8038,"Generic",,,
1293,5807,"Generic",,,
1294,6531,"Generic",,,
1295,6947,"Generic",,,
1296,8551,"Generic",,,
1297,8177,"Generic",,,
1298,10500,"Generic",,,
1299,7006,"Generic",,,
1300,5827,"Generic",,,
1301,8803,"Generic",,,
1302,10016,"Generic",,,
1303,9562,"Generic",,,
1304,7033,"Generic",,,
1305,7118,"Generic",,,
1306,6823,"Generic",,,
1307,7819,"Generic",,,
1308,7561,"Generic",,,
1309,6712,"Generic",,,
1310,6608,"Generic",,,
1311,10043,"Generic",,,
1312,8653,"Generic",,,
1313,8763,"Generic",,,
1314,10273,"Generic",,,
1315,10517,"Generic",,,
1316,7819,"Generic",,,
1317,8083,"Generic",,,
1318,7462,"Generic",,,
1319,8068,"Generic",,,
1320,7481,"Generic",,,
1321,8532,"Generic",,,
1322,8426,"Generic",,,
1323,7283,"Generic",,,
1324,8487,"Generic",,,
1325,6788,"Generic",,,
1326,7999,"Generic",,,
1327,6086,"Generic",,,
1328,21494,"Generic",,,
1329,8148,"Generic",,,
1330,18109,"Generic",,,
1331,42093,"Generic",,,
1332,20966,"Generic",,,
1333,10426,"Generic",,,
1334,8736,"Generic",,,
1335,11086,"Generic",,,
1336,6904,"Generic",,,
1337,9849,"Generic",,,
1338,9418,"Generic",,,
1339,5762,"Generic",,,
1340,7983,"Generic",,,
1341,94475,"Generic",,,
1342,6586,"Generic",,,
1343,11450,"Generic",,,
1344,38132,"Generic",,,
1345,19861,"Generic",,,
1346,7173,"Generic",,,
1347,6834,"Generic",,,
1348,5864,"Generic",,,
1349,18621,"Generic",,,
1350,43916,"Generic",,,
1351,13939,"Generic",,,
1352,15231,"Generic",,,
1353,8467,"Generic",,,
1354,15159,"Generic",,,
1355,15173,"Generic",,,
1356,12748,"Generic",,,
1357,10941,"Generic",,,
1358,9979,"Generic",,,
1359,14252,"Generic",,,
1360,15136,"Generic",,,
1361,8978,"Generic",,,
1362,26446,"Generic",,,
1363,20927,"Generic",,,
1364,27972,"Generic",,,
1365,8619,"Generic",,,
1366,12636,"Generic",,,
1367,15691,"Generic",,,
1368,7350,"Generic",,,
1369,34528,"Generic",,,
1370,22363,"Generic",,,
1371,27065,"Generic",,,
1372,38152,"Generic",,,
1373,5044,"Generic",,,
1374,28480,"Generic",,,
1375,5610,"Generic",,,
1376,10650,"Generic",,,
1377,23346,"Generic",,,
1378,10280,"Generic",,,
1379,11730,"Generic",,,
1380,43509,"Generic",,,
1381,28419,"Generic",,,
1382,12147,"Generic",,,
1383,8973,"Generic",,,
1384,7671,"Generic",,,
1385,10185,"Generic",,,
1386,20928,"Generic",,,
1387,9072,"Generic",,,
1388,9893,"Generic",,,
1389,6991,"Generic",,,
1390,10881,"Generic",,,
1391,11194,"Generic",,,
1392,15304,"Generic",,,
1393,14489,"Generic",,,
1394,57933,"Generic",,,
1395,7597,"Generic",,,
1396,25705,"Generic",,,
1397,10480,"Generic",,,
1398,68663,"Generic",,,
1399,19041,"Generic",,,
1400,7312,"Generic",,,
1401,14765,"Generic",,,
1402,14778,"Generic",,,
1403,44359,"Generic",,,
1404,14076,"Generic",,,
1405,11042,"Generic",,,
1406,10949,"Generic",,,
1407,14958,"Generic",,,
1408,13540,"Generic",,,
1409,23158,"Generic",,,
1410,20964,"Generic",,,
1411,27108,"Generic",,,
1412,16021,"Generic",,,
1413,25286,"Generic",,,
1414,15944,"Generic",,,
1415,12692,"Generic",,,
1416,11056,"Generic",,,
1417,15068,"Generic",,,
1418,10495,"Generic",,,
1419,7517,"Generic",,,
1420,21812,"Generic",,,
1421,6423,"Generic",,,
1422,14210,"Generic",,,
1423,7068,"Generic",,,
1424,21324,"Generic",,,
1425,16331,"Generic",,,
1426,18132,"Generic",,,
1427,7721,"Generic",,,
1428,13509,"Generic",,,
1429,8746,"Generic",,,
1430,11862,"Generic",,,
1431,27195,"Generic",,,
1432,10634,"Generic",,,
1433,12449,"Generic",,,
1434,10361,"Generic",,,
1435,20462,"Generic",,,
1436,11424,"Generic",,,
1437,19220,"Generic",,,
1438,12284,"Generic",,,
1439,28410,"Generic",,,
1440,15852,"Generic",,,
1441,10992,"Generic",,,
1442,11369,"Generic",,,
1443,36289,"Generic",,,
1444,8702,"Generic",,,
1445,16474,"Generic",,,
1446,14656,"Generic",,,
1447,14417,"Generic",,,
1448,11610,"Generic",,,
1449,15768,"Generic",,,
1450,20528,"Generic",,,
1451,16414,"Generic",,,
1452,15194,"Generic",,,
1453,9575,"Generic",,,
1454,10989,"Generic",,,
1455,22976,"Generic",,,
1456,14428,"Generic",,,
1457,11883,"Generic",,,
1458,9526,"Generic",,,
1459,8350,"Generic",,,
1460,13526,"Generic",,,
1461,16774,"Generic",,,
1462,18238,"Generic",,,
1463,23449,"Generic",,,
1464,8701,"Generic",,,
1465,7864,"Generic",,,
1466,20884,"Generic",,,
1467,27007,"Generic",,,
1468,16410,"Generic",,,
1469,9210,"Generic",,,
1470,11472,"Generic",,,
1471,17481,"Generic",,,
1472,9213,"Generic",,,
1473,15801,"Generic",,,
1474,14480,"Generic",,,
1475,10623,"Generic",,,
1476,10233,"Generic",,,
1477,18455,"Generic",,,
1478,25533,"Generic",,,
1479,24743,"Generic",,,
1480,18401,"Generic",,,
1481,23852,"Generic",,,
1482,10690,"Generic",,,
1483,9118,"Generic",,,
1484,49713,"Generic",,,
1485,37256,"Generic",,,
1486,27970,"Generic",,,
1487,13276,"Generic",,,
1488,13315,"Generic",,,
1489,9636,"Generic",,,
1490,8435,"Generic",,,
1491,12009,"Generic",,,
1492,20566,"Generic",,,
1493,15273,"Generic",,,
1494,14829,"Generic",,,
1495,8052,"Generic",,,
1496,9502,"Generic",,,
1497,9389,"Generic",,,
1498,11607,"Generic",,,
1499,12743,"Generic",,,
1500,10012,"Generic",,,
1501,9406,"Generic",,,
1502,8876,"Generic",,,
1503,10985,"Generic",,,
1504,6676,"Generic",,,
1505,7976,"Generic",,,
1506,11167,"Generic",,,
1507,12729,"Generic",,,
1508,22406,"Generic",,,
1509,8045,"Generic",,,
1510,8912,"Generic",,,
1511,8331,"Generic",,,
1512,9232,"Generic",,,
1513,28520,"Generic",,,
1514,11284,"Generic",,,
1515,8063,"Generic",,,
1516,8378,"Generic",,,
1517,8654,"Generic",,,
1518,9523,"Generic",,,
1519,9060,"Generic",,,
1520,11873,"Generic",,,
1521,13278,"Generic",,,
1522,11646,"Generic",,,
1523,11302,"Generic",,,
1524,8618,"Generic",,,
1525,11380,"Generic",,,
1526,9489,"Generic",,,
1527,13261,"Generic",,,
1528,8310,"Generic",,,
1529,11744,"Generic",,,
1530,9387,"Generic",,,
1531,7111,"Generic",,,
1532,9509,"Generic",,,
1533,11231,"Generic",,,
1534,9232,"Generic",,,
1535,7207,"Generic",,,
1536,15927,"Generic",,,
1537,9241,"Generic",,,
1538,15442,"Generic",,,
1539,7854,"Generic",,,
1540,7446,"Generic",,,
1541,8153,"Generic",,,
1542,10082,"Generic",,,
1543,11022,"Generic",,,
1544,7801,"Generic",,,
1545,10233,"Generic",,,
1546,13533,"Generic",,,
1547,12228,"Generic",,,
1548,7931,"Generic",,,
1549,12566,"Generic",,,
1550,9366,"Generic",,,
1551,7339,"Generic",,,
1552,6892,"Generic",,,
1553,6108,"Generic",,,
1554,5898,"Generic",,,
1555,8759,"Generic",,,
1556,9040,"Generic",,,
1557,6658,"Generic",,,
1558,7555,"Generic",,,
1559,11973,"Generic",,,
1560,6986,"Generic",,,
1561,17926,"Generic",,,
1562,8245,"Generic",,,
1563,6818,"Generic",,,
1564,7910,"Generic",,,
1565,10262,"Generic",,,
1566,7780,"Generic",,,
1567,6760,"Generic",,,
1568,7422,"Generic",,,
1569,7801,"Generic",,,
1570,7877,"Generic",,,
1571,8389,"Generic",,,
1572,8488,"Generic",,,
1573,9634,"Generic",,,
1574,7716,"Generic",,,
1575,7631,"Generic",,,
1576,6239,"Generic",,,
1577,12198,"Generic",,,
1578,8831,"Generic",,,
1579,9212,"Generic",,,
1580,6168,"Generic",,,
1581,11353,"Generic",,,
1582,7267,"Generic",,,
1583,10426,"Generic",,,
1584,8587,"Generic",,,
1585,7798,"Generic",,,
1586,9823,"Generic",,,
1587,9769,"Generic",,,
1588,9175,"Generic",,,
1589,9038,"Generic",,,
1590,7946,"Generic",,,
1591,7044,"Generic",,,
1592,9798,"Generic",,,
1593,12462,"Generic",,,
1594,6456,"Generic",,,
1595,9096,"Generic",,,
1596,13813,"Generic",,,
1597,7393,"Generic",,,
1598,7789,"Generic",,,
1599,11260,"Generic",,,
1600,8961,"Generic",,,
1601,7928,"Generic",,,
1602,7389,"Generic",,,
1603,6861,"Generic",,,
1604,10143,"Generic",,,
1605,7013,"Generic",,,
1606,7832,"Generic",,,
1607,9325,"Generic",,,
1608,12773,"Generic",,,
1609,9078,"Generic",,,
1610,6188,"Generic",,,
1611,6077,"Generic",,,
1612,9284,"Generic",,,
1613,7826,"Generic",,,
1614,6874,"Generic",,,
1615,11119,"Generic",,,
1616,9396,"Generic",,,
1617,6734,"Generic",,,
1618,7593,"Generic",,,
1619,5825,"Generic",,,
1620,9178,"Generic",,,
1621,7705,"Generic",,,
1622,9699,"Generic",,,
1623,7798,"Generic",,,
1624,7230,"Generic",,,
1625,9554,"Generic",,,
1626,6869,"Generic",,,
1627,9510,"Generic",,,
1628,7088,"Generic",,,
1629,7459,"Generic",,,
1630,5958,"Generic",,,
1631,6360,"Generic",,,
1632,7248,"Generic",,,
1633,5729,"Generic",,,
1634,23270,"Generic",,,
1635,53644,"Generic",,,
1636,6758,"Generic",,,
1637,10661,"Generic",,,
1638,6564,"Generic",,,
1639,51944,"Generic",,,
1640,36447,"Generic",,,
1641,9299,"Generic",,,
1642,50903,"Generic",,,
1643,42819,"Generic",,,
1644,11135,"Generic",,,
1645,20729,"Generic",,,
1646,21851,"Generic",,,
1647,33315,"Generic",,,
1648,7699,"Generic",,,
1649,11333,"Generic",,,
1650,20523,"Generic",,,
1651,14667,"Generic",,,
1652,21120,"Generic",,,
1653,7489,"Generic",,,
1654,36881,"Generic",,,
1655,17962,"Generic",,,
1656,39045,"Generic",,,
1657,26812,"Generic",,,
1658,24924,"Generic",,,
1659,97124,"Generic",,,
1660,15663,"Generic",,,
1661,17461,"Generic",,,
1662,36653,"Generic",,,
1663,9391,"Generic",,,
1664,11585,"Generic",,,
1665,31520,"Generic",,,
1666,13952,"Generic",,,
1667,14501,"Generic",,,
1668,16473,"Generic",,,
1669,11529,"Generic",,,
1670,11819,"Generic",,,
1671,23923,"Generic",,,
1672,21432,"Generic",,,
1673,19519,"Generic",,,
1674,10358,"Generic",,,
1675,10325,"Generic",,,
1676,13729,"Generic",,,
1677,8209,"Generic",,,
1678,6382,"Generic",,,
1679,11473,"Generic",,,
1680,19916,"Generic",,,
1681,43247,"Generic",,,
1682,9941,"Generic",,,
1683,17378,"Generic",,,
1684,24861,"Generic",,,
1685,18292,"Generic",,,
1686,11446,"Generic",,,
1687,25075,"Generic",,,
1688,28703,"Generic",,,
1689,46700,"Generic",,,
1690,14607,"Generic",,,
1691,7160,"Generic",,,
1692,23493,"Generic",,,
1693,28449,"Generic",,,
1694,8030,"Generic",,,
1695,7326,"Generic",,,
1696,10591,"Generic",,,
1697,9341,"Generic",,,
1698,11603,"Generic",,,
1699,11834,"Generic",,,
1700,10690,"Generic",,,
1701,37447,"Generic",,,
1702,11310,"Generic",,,
1703,7840,"Generic",,,
1704,8505,"Generic",,,
1705,10756,"Generic",,,
1706,13541,"Generic",,,
1707,7268,"Generic",,,
1708,6393,"Generic",,,
1709,14707,"Generic",,,
1710,9853,"Generic",,,
1711,10894,"Generic",,,
1712,13237,"Generic",,,
1713,19451,"Generic",,,
1714,26365,"Generic",,,
1715,20345,"Generic",,,
1716,12809,"Generic",,,
1717,25949,"Generic",,,
1718,10209,"Generic",,,
1719,8658,"Generic",,,
1720,24164,"Generic",,,
1721,9672,"Generic",,,
1722,23901,"Generic",,,
1723,13409,"Generic",,,
1724,14780,"Generic",,,
1725,57905,"Generic",,,
1726,17762,"Generic",,,
1727,34598,"Generic",,,
1728,44814,"Generic",,,
1729,22771,"Generic",,,
1730,54443,"Generic",,,
1731,9230,"Generic",,,
1732,30512,"Generic",,,
1733,52421,"Generic",,,
1734,17812,"Generic",,,
1735,14327,"Generic",,,
1736,23251,"Generic",,,
1737,13715,"Generic",,,
1738,11607,"Generic",,,
1739,26518,"Generic",,,
1740,9595,"Generic",,,
1741,10204,"Generic",,,
1742,12120,"Generic",,,
1743,8951,"Generic",,,
1744,15275,"Generic",,,
1745,13873,"Generic",,,
1746,8128,"Generic",,,
1747,12905,"Generic",,,
1748,12271,"Generic",,,
1749,9360,"Generic",,,
1750,12674,"Generic",,,
1751,23401,"Generic",,,
1752,10129,"Generic",,,
1753,24958,"Generic",,,
1754,16454,"Generic",,,
1755,10383,"Generic",,,
1756,37876,"Generic",,,
1757,13140,"Generic",,,
1758,11489,"Generic",,,
1759,11820,"Generic",,,
1760,6700,"Generic",,,
1761,9752,"Generic",,,
1762,11133,"Generic",,,
1763,24042,"Generic",,,
1764,21444,"Generic",,,
1765,14779,"Generic",,,
1766,14657,"Generic",,,
1767,12818,"Generic",,,
1768,24677,"Generic",,,
1769,10632,"Generic",,,
1770,9920,"Generic",,,
1771,46355,"Generic",,,
1772,21165,"Generic",,,
1773,11225,"Generic",,,
1774,7156,"Generic",,,
1775,25869,"Generic",,,
1776,13354,"Generic",,,
1777,12300,"Generic",,,
1778,8409,"Generic",,,
1779,9028,"Generic",,,
1780,10715,"Generic",,,
1781,48768,"Generic",,,
1782,8716,"Generic",,,
1783,17535,"Generic",,,
1784,13536,"Generic",,,
1785,20228,"Generic",,,
1786,8151,"Generic",,,
1787,9764,"Generic",,,
1788,10377,"Generic",,,
1789,38301,"Generic",,,
1790,13356,"Generic",,,
1791,9750,"Generic",,,
1792,14720,"Generic",,,
1793,20263,"Generic",,,
1794,12320,"Generic",,,
1795,43427,"Generic",,,
1796,12445,"Generic",,,
1797,11680,"Generic",,,
1798,21846,"Generic",,,
1799,9569,"Generic",,,
1800,23753,"Generic",,,
1801,6213,"Generic",,,
1802,10211,"Generic",,,
1803,8182,"Generic",,,
1804,11772,"Generic",,,
1805,7596,"Generic",,,
1806,12871,"Generic",,,
1807,12137,"Generic",,,
1808,14781,"Generic",,,
1809,13870,"Generic",,,
1810,12321,"Generic",,,
1811,22382,"Generic",,,
1812,19525,"Generic",,,
1813,14996,"Generic",,,
1814,22268,"Generic",,,
1815,14721,"Generic",,,
1816,9510,"Generic",,,
1817,17117,"Generic",,,
1818,10510,"Generic",,,
1819,9378,"Generic",,,
1820,11390,"Generic",,,
1821,9253,"Generic",,,
1822,18233,"Generic",,,
1823,15931,"Generic",,,
1824,10297,"Generic",,,
1825,11559,"Generic",,,
1826,14846,"Generic",,,
1827,9920,"Generic",,,
1828,6679,"Generic",,,
1829,18247,"Generic",,,
1830,10724,"Generic",,,
1831,13972,"Generic",,,
1832,7812,"Generic",,,
1833,6877,"Generic",,,
1834,6589,"Generic",,,
1835,7555,"Generic",,,
1836,7519,"Generic",,,
1837,8939,"Generic",,,
1838,11339,"Generic",,,
1839,16853,"Generic",,,
1840,6552,"Generic",,,
1841,7261,"Generic",,,
1842,12002,"Generic",,,
1843,11801,"Generic",,,
1844,9101,"Generic",,,
1845,11079,"Generic",,,
1846,19900,"Generic",,,
1847,11848,"Generic",,,
1848,17068,"Generic",,,
1849,11903,"Generic",,,
1850,11852,"Generic",,,
1851,6608,"Generic",,,
1852,17574,"Generic",,,
1853,11310,"Generic",,,
1854,11303,"Generic",,,
1855,14527,"Generic",,,
1856,11036,"Generic",,,
1857,8482,"Generic",,,
1858,4750,"Stub",,,
1859,7805,"Generic",,,
1860,7993,"Generic",,,
1861,13137,"Generic",,,
1862,10217,"Generic",,,
1863,11048,"Generic",,,
1864,10541,"Generic",,,
1865,9895,"Generic",,,
1866,8677,"Generic",,,
1867,9026,"Generic",,,
1868,8464,"Generic",,,
1869,10088,"Generic",,,
1870,13963,"Generic",,,
1871,9582,"Generic",,,
1872,9240,"Generic",,,
1873,7667,"Generic",,,
1874,7169,"Generic",,,
1875,8307,"Generic",,,
1876,10905,"Generic",,,
1877,5958,"Generic",,,
1878,9744,"Generic",,,
1879,12486,"Generic",,,
1880,8245,"Generic",,,
1881,10102,"Generic",,,
1882,8751,"Generic",,,
1883,10098,"Generic",,,
1884,7330,"Generic",,,
1885,9261,"Generic",,,
1886,10437,"Generic",,,
1887,6628,"Generic",,,
1888,6006,"Generic",,,
1889,7644,"Generic",,,
1890,5552,"Generic",,,
1891,9381,"Generic",,,
1892,8954,"Generic",,,
1893,15021,"Generic",,,
1894,12540,"Generic",,,
1895,6969,"Generic",,,
1896,6994,"Generic",,,
1897,6843,"Generic",,,
1898,8500,"Generic",,,
1899,8214,"Generic",,,
1900,7358,"Generic",,,
1901,7753,"Generic",,,
1902,9606,"Generic",,,
1903,7175,"Generic",,,
1904,7406,"Generic",,,
1905,7158,"Generic",,,
1906,15242,"Generic",,,
1907,7005,"Generic",,,
1908,10725,"Generic",,,
1909,6961,"Generic",,,
1910,8333,"Generic",,,
1911,7245,"Generic",,,
1912,7302,"Generic",,,
1913,8610,"Generic",,,
1914,8870,"Generic",,,
1915,7279,"Generic",,,
1916,7059,"Generic",,,
1917,6799,"Generic",,,
1918,8708,"Generic",,,
1919,9923,"Generic",,,
1920,6961,"Generic",,,
1921,7421,"Generic",,,
1922,5925,"Generic",,,
1923,6454,"Generic",,,
1924,7877,"Generic",,,
1925,9287,"Generic",,,
1926,6726,"Generic",,,
1927,7572,"Generic",,,
1928,6433,"Generic",,,
1929,9156,"Generic",,,
1930,7995,"Generic",,,
1931,7958,"Generic",,,
1932,8158,"Generic",,,
1933,5677,"Generic",,,
1934,6667,"Generic",,,
1935,8681,"Generic",,,
1936,7054,"Generic",,,
1937,9804,"Generic",,,
1938,68986,"Generic",,,
1939,17761,"Generic",,,
1940,10975,"Generic",,,
1941,7428,"Generic",,,
1942,31601,"Generic",,,
1943,5931,"Generic",,,
1944,7481,"Generic",,,
1945,11959,"Generic",,,
1946,11973,"Generic",,,
1947,18536,"Generic",,,
1948,4544,"Stub",,,
1949,32672,"Generic",,,
1950,9258,"Generic",,,
1951,7532,"Generic",,,
1952,14627,"Generic",,,
1953,35728,"Generic",,,
1954,10340,"Generic",,,
